,conformal_lower,conformal_upper,conformal_width
2010-01-28 18:00:00,148.7469,158.94933,10.202423
2010-01-28 19:00:00,196.36505,206.56747,10.202423
2010-01-28 20:00:00,196.59305,206.79547,10.202423
2010-01-28 21:00:00,199.89284,210.09526,10.202423
2010-01-28 22:00:00,183.74564,193.94806,10.202423
2010-01-28 23:00:00,190.81947,201.0219,10.202423
2010-01-29 00:00:00,162.8474,173.04982,10.202423
2010-01-29 01:00:00,145.33763,155.54005,10.202423
2010-01-29 02:00:00,129.74391,139.94633,10.202423
2010-01-29 03:00:00,143.22871,153.43114,10.202423
2010-01-29 04:00:00,191.93294,202.13536,10.202423
2010-01-29 05:00:00,178.43024,188.63266,10.202423
2010-01-29 06:00:00,208.32677,218.52919,10.202423
2010-01-29 07:00:00,212.07083,222.27325,10.202423
2010-01-29 08:00:00,223.72237,233.92479,10.202423
2010-01-29 09:00:00,183.99567,194.19809,10.202423
2010-01-29 10:00:00,179.89296,190.09538,10.202423
2010-01-29 11:00:00,185.89388,196.0963,10.202423
2010-01-29 12:00:00,173.45679,183.65921,10.202423
2010-01-29 13:00:00,155.70758,165.91,10.202423
2010-01-29 14:00:00,147.51746,157.71988,10.202423
2010-01-29 15:00:00,144.58534,154.78777,10.202423
2010-01-29 16:00:00,147.69827,157.9007,10.202423
2010-01-29 17:00:00,172.27666,182.47908,10.202423
2010-01-29 18:00:00,189.04755,199.24997,10.202423
2010-01-29 19:00:00,217.66473,227.86716,10.202423
2010-01-29 20:00:00,222.24892,232.45134,10.202423
2010-01-29 21:00:00,230.27554,240.47797,10.202423
2010-01-29 22:00:00,223.21822,233.42064,10.202423
2010-01-29 23:00:00,192.59245,202.79488,10.202423
2010-01-30 00:00:00,193.65858,203.86101,10.202423
2010-01-30 01:00:00,209.89058,220.093,10.202423
2010-01-30 02:00:00,191.2631,201.46553,10.202423
2010-01-30 03:00:00,197.20396,207.40639,10.202423
2010-01-30 04:00:00,198.36218,208.5646,10.202423
2010-01-30 05:00:00,202.13602,212.33844,10.202423
2010-01-30 06:00:00,219.88722,230.08965,10.202423
2010-01-30 07:00:00,236.20592,246.40834,10.202423
2010-01-30 08:00:00,236.46169,246.66411,10.202423
2010-01-30 09:00:00,235.93996,246.14238,10.202423
2010-01-30 10:00:00,238.70811,248.91054,10.202423
2010-01-30 11:00:00,236.79218,246.9946,10.202423
2010-01-30 12:00:00,236.72023,246.92265,10.202423
2010-01-30 13:00:00,237.91817,248.12059,10.202423
2010-01-30 14:00:00,232.1003,242.30272,10.202423
2010-01-30 15:00:00,228.90826,239.11069,10.202423
2010-01-30 16:00:00,231.11456,241.31699,10.202423
2010-01-30 17:00:00,237.96727,248.1697,10.202423
2010-01-30 18:00:00,245.15999,255.36241,10.202423
2010-01-30 19:00:00,255.4163,265.61874,10.202438
2010-01-30 20:00:00,256.49246,266.69492,10.202454
2010-01-30 21:00:00,256.67737,266.87982,10.202454
2010-01-30 22:00:00,243.74539,253.94781,10.202423
2010-01-30 23:00:00,241.558,251.76042,10.202423
2010-01-31 00:00:00,221.07039,231.27281,10.202423
2010-01-31 01:00:00,217.38776,227.59018,10.202423
2010-01-31 02:00:00,227.61395,237.81638,10.202423
2010-01-31 03:00:00,232.65633,242.85875,10.202423
2010-01-31 04:00:00,233.66495,243.86737,10.202423
2010-01-31 05:00:00,239.61522,249.81764,10.202423
2010-01-31 06:00:00,245.55655,255.75897,10.202423
2010-01-31 07:00:00,257.88736,268.0898,10.202454
2010-01-31 08:00:00,263.28787,273.49033,10.202454
2010-01-31 09:00:00,261.89297,272.09543,10.202454
2010-01-31 10:00:00,255.53706,265.7395,10.202438
2010-01-31 11:00:00,241.86432,252.06674,10.202423
2010-01-31 12:00:00,221.23648,231.4389,10.202423
2010-01-31 13:00:00,213.01263,223.21506,10.202423
2010-01-31 14:00:00,194.84534,205.04776,10.202423
2010-01-31 15:00:00,183.30528,193.5077,10.202423
2010-01-31 16:00:00,181.66554,191.86797,10.202423
2010-01-31 17:00:00,186.29596,196.49838,10.202423
2010-01-31 18:00:00,200.80243,211.00485,10.202423
2010-01-31 19:00:00,226.31744,236.51987,10.202423
2010-01-31 20:00:00,240.35501,250.55743,10.202423
2010-01-31 21:00:00,234.66234,244.86476,10.202423
2010-01-31 22:00:00,234.81721,245.01964,10.202423
2010-01-31 23:00:00,226.75516,236.95758,10.202423
2010-02-01 00:00:00,215.86177,226.0642,10.202423
2010-02-01 01:00:00,214.62862,224.83104,10.202423
2010-02-01 02:00:00,220.95242,231.15485,10.202423
2010-02-01 03:00:00,219.86452,230.06694,10.202423
2010-02-01 04:00:00,222.9484,233.15082,10.202423
2010-02-01 05:00:00,227.8137,238.01613,10.202423
2010-02-01 06:00:00,241.42671,251.62914,10.202423
2010-02-01 07:00:00,258.9467,269.14914,10.202454
2010-02-01 08:00:00,247.88426,258.0867,10.202438
2010-02-01 09:00:00,236.98428,247.1867,10.202423
2010-02-01 10:00:00,222.05592,232.25835,10.202423
2010-02-01 11:00:00,194.35036,204.55278,10.202423
2010-02-01 12:00:00,177.21785,187.42027,10.202423
2010-02-01 13:00:00,162.83545,173.03787,10.202423
2010-02-01 14:00:00,150.29738,160.4998,10.202423
2010-02-01 15:00:00,145.73311,155.93553,10.202423
2010-02-01 16:00:00,145.14363,155.34605,10.202423
2010-02-01 17:00:00,150.03548,160.2379,10.202423
2010-02-01 18:00:00,168.95885,179.16127,10.202423
2010-02-01 19:00:00,201.53407,211.7365,10.202423
2010-02-01 20:00:00,217.635,227.83742,10.202423
2010-02-01 21:00:00,212.63301,222.83543,10.202423
2010-02-01 22:00:00,210.42398,220.6264,10.202423
2010-02-01 23:00:00,198.7593,208.96172,10.202423
2010-02-02 00:00:00,201.8517,212.05412,10.202423
2010-02-02 01:00:00,193.93379,204.13622,10.202423
2010-02-02 02:00:00,197.43799,207.64041,10.202423
2010-02-02 03:00:00,198.28175,208.48418,10.202423
2010-02-02 04:00:00,204.65211,214.85454,10.202423
2010-02-02 05:00:00,209.39378,219.5962,10.202423
2010-02-02 06:00:00,217.53456,227.73698,10.202423
2010-02-02 07:00:00,221.86197,232.06439,10.202423
2010-02-02 08:00:00,222.07526,232.27768,10.202423
2010-02-02 09:00:00,210.90306,221.10548,10.202423
2010-02-02 10:00:00,204.48541,214.68784,10.202423
2010-02-02 11:00:00,193.29231,203.49474,10.202423
2010-02-02 12:00:00,188.87813,199.08055,10.202423
2010-02-02 13:00:00,186.00899,196.21141,10.202423
2010-02-02 14:00:00,179.68896,189.89139,10.202423
2010-02-02 15:00:00,181.6407,191.84312,10.202423
2010-02-02 16:00:00,186.15833,196.36075,10.202423
2010-02-02 17:00:00,194.95314,205.15556,10.202423
2010-02-02 18:00:00,200.61293,210.81535,10.202423
2010-02-02 19:00:00,206.12755,216.32997,10.202423
2010-02-02 20:00:00,207.49945,217.70187,10.202423
2010-02-02 21:00:00,195.84204,206.04446,10.202423
2010-02-02 22:00:00,184.40034,194.60277,10.202423
2010-02-02 23:00:00,172.54166,182.74408,10.202423
2010-02-03 00:00:00,163.9986,174.20102,10.202423
2010-02-03 01:00:00,155.10037,165.3028,10.202423
2010-02-03 02:00:00,150.66605,160.86847,10.202423
2010-02-03 03:00:00,155.41835,165.62077,10.202423
2010-02-03 04:00:00,161.8731,172.07552,10.202423
2010-02-03 05:00:00,167.89813,178.10056,10.202423
2010-02-03 06:00:00,186.5165,196.71892,10.202423
2010-02-03 07:00:00,203.98311,214.18553,10.202423
2010-02-03 08:00:00,199.42912,209.63155,10.202423
2010-02-03 09:00:00,192.45087,202.65329,10.202423
2010-02-03 10:00:00,196.28397,206.48639,10.202423
2010-02-03 11:00:00,186.22585,196.42827,10.202423
2010-02-03 12:00:00,172.27904,182.48146,10.202423
2010-02-03 13:00:00,158.21254,168.41496,10.202423
2010-02-03 14:00:00,142.10211,152.30453,10.202423
2010-02-03 15:00:00,135.09505,145.29747,10.202423
2010-02-03 16:00:00,132.11668,142.3191,10.202423
2010-02-03 17:00:00,135.5021,145.70453,10.202423
2010-02-03 18:00:00,151.67998,161.8824,10.202423
2010-02-03 19:00:00,185.26369,195.46611,10.202423
2010-02-03 20:00:00,201.24385,211.44627,10.202423
2010-02-03 21:00:00,203.27396,213.47638,10.202423
2010-02-03 22:00:00,199.54811,209.75053,10.202423
2010-02-03 23:00:00,194.58482,204.78725,10.202423
2010-02-04 00:00:00,184.51137,194.71379,10.202423
2010-02-04 01:00:00,176.49477,186.69719,10.202423
2010-02-04 02:00:00,175.02412,185.22655,10.202423
2010-02-04 03:00:00,175.08331,185.28574,10.202423
2010-02-04 04:00:00,181.17851,191.38094,10.202423
2010-02-04 05:00:00,183.49815,193.70058,10.202423
2010-02-04 06:00:00,203.666,213.86842,10.202423
2010-02-04 07:00:00,220.81989,231.02231,10.202423
2010-02-04 08:00:00,225.31549,235.51791,10.202423
2010-02-04 09:00:00,209.95709,220.15952,10.202423
2010-02-04 10:00:00,196.21027,206.41269,10.202423
2010-02-04 11:00:00,167.51904,177.72147,10.202423
2010-02-04 12:00:00,155.83504,166.03746,10.202423
2010-02-04 13:00:00,143.96649,154.16891,10.202423
2010-02-04 14:00:00,138.40527,148.6077,10.202423
2010-02-04 15:00:00,138.30399,148.50641,10.202423
2010-02-04 16:00:00,142.4623,152.66472,10.202423
2010-02-04 17:00:00,158.74423,168.94666,10.202423
2010-02-04 18:00:00,180.66574,190.86816,10.202423
2010-02-04 19:00:00,200.8633,211.06572,10.202423
2010-02-04 20:00:00,206.06245,216.26488,10.202423
2010-02-04 21:00:00,198.04462,208.24704,10.202423
2010-02-04 22:00:00,194.26453,204.46695,10.202423
2010-02-04 23:00:00,180.20485,190.40727,10.202423
2010-02-05 00:00:00,168.91869,179.12111,10.202423
2010-02-05 01:00:00,159.07822,169.28064,10.202423
2010-02-05 02:00:00,157.0331,167.23552,10.202423
2010-02-05 03:00:00,156.01195,166.21437,10.202423
2010-02-05 04:00:00,162.83803,173.04045,10.202423
2010-02-05 05:00:00,163.42413,173.62656,10.202423
2010-02-05 06:00:00,179.4117,189.61412,10.202423
2010-02-05 07:00:00,197.05385,207.25627,10.202423
2010-02-05 08:00:00,202.48994,212.69237,10.202423
2010-02-05 09:00:00,187.08623,197.28865,10.202423
2010-02-05 10:00:00,181.8097,192.01212,10.202423
2010-02-05 11:00:00,178.41081,188.61324,10.202423
2010-02-05 12:00:00,179.22548,189.4279,10.202423
2010-02-05 13:00:00,178.7704,188.97282,10.202423
2010-02-05 14:00:00,182.39925,192.60167,10.202423
2010-02-05 15:00:00,186.99211,197.19453,10.202423
2010-02-05 16:00:00,191.19016,201.39258,10.202423
2010-02-05 17:00:00,198.39595,208.59837,10.202423
2010-02-05 18:00:00,204.42726,214.62968,10.202423
2010-02-05 19:00:00,207.97884,218.18126,10.202423
2010-02-05 20:00:00,205.12674,215.32916,10.202423
2010-02-05 21:00:00,194.26625,204.46867,10.202423
2010-02-05 22:00:00,181.688,191.89043,10.202423
2010-02-05 23:00:00,165.40901,175.61143,10.202423
2010-02-06 00:00:00,148.33383,158.53625,10.202423
2010-02-06 01:00:00,133.35794,143.56036,10.202423
2010-02-06 02:00:00,126.872406,137.07483,10.202423
2010-02-06 03:00:00,123.2536,133.45602,10.202423
2010-02-06 04:00:00,126.42282,136.62524,10.202423
2010-02-06 05:00:00,133.90761,144.11003,10.202423
2010-02-06 06:00:00,145.75865,155.96107,10.202423
2010-02-06 07:00:00,161.99374,172.19617,10.202423
2010-02-06 08:00:00,175.67323,185.87566,10.202423
2010-02-06 09:00:00,180.55882,190.76125,10.202423
2010-02-06 10:00:00,190.24745,200.44987,10.202423
2010-02-06 11:00:00,194.66121,204.86363,10.202423
2010-02-06 12:00:00,196.59608,206.79851,10.202423
2010-02-06 13:00:00,197.9245,208.12692,10.202423
2010-02-06 14:00:00,197.74152,207.94394,10.202423
2010-02-06 15:00:00,197.09778,207.3002,10.202423
2010-02-06 16:00:00,201.56337,211.7658,10.202423
2010-02-06 17:00:00,211.27242,221.47484,10.202423
2010-02-06 18:00:00,220.29044,230.49286,10.202423
2010-02-06 19:00:00,229.43558,239.638,10.202423
2010-02-06 20:00:00,234.75641,244.95883,10.202423
2010-02-06 21:00:00,229.57343,239.77585,10.202423
2010-02-06 22:00:00,228.22658,238.429,10.202423
2010-02-06 23:00:00,220.90497,231.10739,10.202423
2010-02-07 00:00:00,211.6966,221.89902,10.202423
2010-02-07 01:00:00,204.93634,215.13876,10.202423
2010-02-07 02:00:00,204.6675,214.86992,10.202423
2010-02-07 03:00:00,206.49422,216.69664,10.202423
2010-02-07 04:00:00,211.66153,221.86395,10.202423
2010-02-07 05:00:00,217.5218,227.72423,10.202423
2010-02-07 06:00:00,224.1949,234.39732,10.202423
2010-02-07 07:00:00,236.0729,246.27533,10.202423
2010-02-07 08:00:00,245.29276,255.49518,10.202423
2010-02-07 09:00:00,246.51495,256.71738,10.202423
2010-02-07 10:00:00,235.62657,245.829,10.202423
2010-02-07 11:00:00,215.5845,225.78693,10.202423
2010-02-07 12:00:00,194.46204,204.66446,10.202423
2010-02-07 13:00:00,175.67813,185.88055,10.202423
2010-02-07 14:00:00,165.28056,175.48299,10.202423
2010-02-07 15:00:00,157.6407,167.84312,10.202423
2010-02-07 16:00:00,154.25008,164.4525,10.202423
2010-02-07 17:00:00,156.85661,167.05904,10.202423
2010-02-07 18:00:00,171.1004,181.30283,10.202423
2010-02-07 19:00:00,197.99023,208.19266,10.202423
2010-02-07 20:00:00,214.31715,224.51958,10.202423
2010-02-07 21:00:00,211.99977,222.2022,10.202423
2010-02-07 22:00:00,217.40025,227.60268,10.202423
2010-02-07 23:00:00,211.62625,221.82867,10.202423
2010-02-08 00:00:00,210.02821,220.23064,10.202423
2010-02-08 01:00:00,204.38838,214.5908,10.202423
2010-02-08 02:00:00,206.50018,216.7026,10.202423
2010-02-08 03:00:00,209.11946,219.32188,10.202423
2010-02-08 04:00:00,215.62947,225.8319,10.202423
2010-02-08 05:00:00,222.22101,232.42343,10.202423
2010-02-08 06:00:00,234.24757,244.45,10.202423
2010-02-08 07:00:00,251.01027,261.2127,10.202438
2010-02-08 08:00:00,256.79367,266.99612,10.202454
2010-02-08 09:00:00,233.50421,243.70663,10.202423
2010-02-08 10:00:00,206.09447,216.29689,10.202423
2010-02-08 11:00:00,192.38417,202.5866,10.202423
2010-02-08 12:00:00,173.59233,183.79475,10.202423
2010-02-08 13:00:00,159.05519,169.25761,10.202423
2010-02-08 14:00:00,150.41287,160.6153,10.202423
2010-02-08 15:00:00,145.98856,156.19098,10.202423
2010-02-08 16:00:00,144.70676,154.90918,10.202423
2010-02-08 17:00:00,153.16621,163.36864,10.202423
2010-02-08 18:00:00,175.54855,185.75098,10.202423
2010-02-08 19:00:00,200.26582,210.46825,10.202423
2010-02-08 20:00:00,218.02467,228.2271,10.202423
2010-02-08 21:00:00,217.78091,227.98334,10.202423
2010-02-08 22:00:00,217.61087,227.8133,10.202423
2010-02-08 23:00:00,209.99107,220.1935,10.202423
2010-02-09 00:00:00,201.84117,212.0436,10.202423
2010-02-09 01:00:00,195.15787,205.36029,10.202423
2010-02-09 02:00:00,196.98666,207.18909,10.202423
2010-02-09 03:00:00,197.40433,207.60675,10.202423
2010-02-09 04:00:00,199.57649,209.77892,10.202423
2010-02-09 05:00:00,205.37698,215.5794,10.202423
2010-02-09 06:00:00,214.77028,224.9727,10.202423
2010-02-09 07:00:00,230.65807,240.86049,10.202423
2010-02-09 08:00:00,238.9368,249.13922,10.202423
2010-02-09 09:00:00,214.96707,225.1695,10.202423
2010-02-09 10:00:00,186.56438,196.7668,10.202423
2010-02-09 11:00:00,173.00017,183.20259,10.202423
2010-02-09 12:00:00,157.05388,167.2563,10.202423
2010-02-09 13:00:00,152.24649,162.44891,10.202423
2010-02-09 14:00:00,152.29893,162.50136,10.202423
2010-02-09 15:00:00,157.7971,167.99953,10.202423
2010-02-09 16:00:00,166.31194,176.51436,10.202423
2010-02-09 17:00:00,183.91026,194.11269,10.202423
2010-02-09 18:00:00,200.77814,210.98056,10.202423
2010-02-09 19:00:00,211.9938,222.19623,10.202423
2010-02-09 20:00:00,212.26155,222.46397,10.202423
2010-02-09 21:00:00,197.02663,207.22905,10.202423
2010-02-09 22:00:00,186.7351,196.93753,10.202423
2010-02-09 23:00:00,171.5148,181.71722,10.202423
2010-02-10 00:00:00,156.6455,166.84792,10.202423
2010-02-10 01:00:00,147.75255,157.95497,10.202423
2010-02-10 02:00:00,144.1675,154.36992,10.202423
2010-02-10 03:00:00,144.85448,155.0569,10.202423
2010-02-10 04:00:00,146.93733,157.13976,10.202423
2010-02-10 05:00:00,154.04945,164.25188,10.202423
2010-02-10 06:00:00,169.0851,179.28752,10.202423
2010-02-10 07:00:00,191.34613,201.54855,10.202423
2010-02-10 08:00:00,202.58809,212.79051,10.202423
2010-02-10 09:00:00,200.95079,211.15321,10.202423
2010-02-10 10:00:00,203.32376,213.52618,10.202423
2010-02-10 11:00:00,205.05435,215.25677,10.202423
2010-02-10 12:00:00,201.18153,211.38396,10.202423
2010-02-10 13:00:00,199.40778,209.6102,10.202423
2010-02-10 14:00:00,198.41263,208.61505,10.202423
2010-02-10 15:00:00,200.0334,210.23582,10.202423
2010-02-10 16:00:00,205.12062,215.32304,10.202423
2010-02-10 17:00:00,214.0001,224.20253,10.202423
2010-02-10 18:00:00,223.50417,233.70659,10.202423
2010-02-10 19:00:00,244.04596,254.24838,10.202423
2010-02-10 20:00:00,257.04126,267.2437,10.202454
2010-02-10 21:00:00,252.61427,262.8167,10.202438
2010-02-10 22:00:00,251.56279,261.76523,10.202438
2010-02-10 23:00:00,237.40465,247.60707,10.202423
2010-02-11 00:00:00,220.39578,230.5982,10.202423
2010-02-11 01:00:00,210.5194,220.72182,10.202423
2010-02-11 02:00:00,209.07513,219.27756,10.202423
2010-02-11 03:00:00,210.06871,220.27113,10.202423
2010-02-11 04:00:00,211.4073,221.60973,10.202423
2010-02-11 05:00:00,211.82225,222.02467,10.202423
2010-02-11 06:00:00,222.92232,233.12474,10.202423
2010-02-11 07:00:00,248.22891,258.43134,10.202423
2010-02-11 08:00:00,255.02287,265.2253,10.202438
2010-02-11 09:00:00,223.90506,234.10748,10.202423
2010-02-11 10:00:00,202.2606,212.46303,10.202423
2010-02-11 11:00:00,185.77943,195.98186,10.202423
2010-02-11 12:00:00,169.91911,180.12154,10.202423
2010-02-11 13:00:00,156.38531,166.58774,10.202423
2010-02-11 14:00:00,145.77464,155.97707,10.202423
2010-02-11 15:00:00,139.4319,149.63432,10.202423
2010-02-11 16:00:00,136.44391,146.64633,10.202423
2010-02-11 17:00:00,142.84552,153.04794,10.202423
2010-02-11 18:00:00,161.2214,171.42383,10.202423
2010-02-11 19:00:00,187.43219,197.63461,10.202423
2010-02-11 20:00:00,205.334,215.53642,10.202423
2010-02-11 21:00:00,205.13661,215.33904,10.202423
2010-02-11 22:00:00,203.02528,213.2277,10.202423
2010-02-11 23:00:00,195.48569,205.68811,10.202423
2010-02-12 00:00:00,186.54854,196.75096,10.202423
2010-02-12 01:00:00,178.6368,188.83922,10.202423
2010-02-12 02:00:00,177.89395,188.09637,10.202423
2010-02-12 03:00:00,181.17838,191.3808,10.202423
2010-02-12 04:00:00,186.31007,196.5125,10.202423
2010-02-12 05:00:00,194.55771,204.76013,10.202423
2010-02-12 06:00:00,209.8545,220.05693,10.202423
2010-02-12 07:00:00,229.66324,239.86566,10.202423
2010-02-12 08:00:00,238.61952,248.82195,10.202423
2010-02-12 09:00:00,219.51285,229.71527,10.202423
2010-02-12 10:00:00,200.3834,210.58583,10.202423
2010-02-12 11:00:00,183.45265,193.65508,10.202423
2010-02-12 12:00:00,163.36676,173.56918,10.202423
2010-02-12 13:00:00,149.48402,159.68645,10.202423
2010-02-12 14:00:00,142.39697,152.5994,10.202423
2010-02-12 15:00:00,142.9106,153.11302,10.202423
2010-02-12 16:00:00,152.15111,162.35353,10.202423
2010-02-12 17:00:00,171.5652,181.76762,10.202423
2010-02-12 18:00:00,192.5606,202.76302,10.202423
2010-02-12 19:00:00,204.68008,214.8825,10.202423
2010-02-12 20:00:00,207.28067,217.4831,10.202423
2010-02-12 21:00:00,200.38899,210.59142,10.202423
2010-02-12 22:00:00,195.32458,205.52701,10.202423
2010-02-12 23:00:00,189.05066,199.25308,10.202423
2010-02-13 00:00:00,186.78255,196.98497,10.202423
2010-02-13 01:00:00,183.68542,193.88785,10.202423
2010-02-13 02:00:00,184.618,194.82042,10.202423
2010-02-13 03:00:00,187.06682,197.26924,10.202423
2010-02-13 04:00:00,191.88422,202.08664,10.202423
2010-02-13 05:00:00,197.14717,207.3496,10.202423
2010-02-13 06:00:00,203.72078,213.9232,10.202423
2010-02-13 07:00:00,211.74806,221.95049,10.202423
2010-02-13 08:00:00,217.07025,227.27267,10.202423
2010-02-13 09:00:00,217.68849,227.89091,10.202423
2010-02-13 10:00:00,222.37502,232.57744,10.202423
2010-02-13 11:00:00,220.65497,230.85739,10.202423
2010-02-13 12:00:00,214.79103,224.99345,10.202423
2010-02-13 13:00:00,209.93614,220.13857,10.202423
2010-02-13 14:00:00,205.3876,215.59003,10.202423
2010-02-13 15:00:00,203.43,213.63242,10.202423
2010-02-13 16:00:00,206.36905,216.57147,10.202423
2010-02-13 17:00:00,206.22781,216.43024,10.202423
2010-02-13 18:00:00,207.15152,217.35394,10.202423
2010-02-13 19:00:00,215.95161,226.15404,10.202423
2010-02-13 20:00:00,233.03409,243.23651,10.202423
2010-02-13 21:00:00,226.10323,236.30565,10.202423
2010-02-13 22:00:00,224.38918,234.5916,10.202423
2010-02-13 23:00:00,221.08414,231.28656,10.202423
2010-02-14 00:00:00,211.03865,221.24107,10.202423
2010-02-14 01:00:00,204.07271,214.27513,10.202423
2010-02-14 02:00:00,203.46986,213.67229,10.202423
2010-02-14 03:00:00,204.46983,214.67226,10.202423
2010-02-14 04:00:00,210.80952,221.01195,10.202423
2010-02-14 05:00:00,215.43402,225.63644,10.202423
2010-02-14 06:00:00,223.61446,233.81688,10.202423
2010-02-14 07:00:00,234.56607,244.7685,10.202423
2010-02-14 08:00:00,241.29854,251.50096,10.202423
2010-02-14 09:00:00,240.30635,250.50877,10.202423
2010-02-14 10:00:00,226.6869,236.88933,10.202423
2010-02-14 11:00:00,208.25218,218.4546,10.202423
2010-02-14 12:00:00,188.0029,198.20532,10.202423
2010-02-14 13:00:00,169.2365,179.43892,10.202423
2010-02-14 14:00:00,162.13675,172.33917,10.202423
2010-02-14 15:00:00,154.9335,165.13593,10.202423
2010-02-14 16:00:00,150.50137,160.7038,10.202423
