,total_load,temperature_F
2005-01-28 17:00:00,179.1,39.0
2005-01-28 18:00:00,207.0,38.48
2005-01-28 19:00:00,235.9,29.0
2005-01-28 20:00:00,238.6,28.48
2005-01-28 21:00:00,237.3,27.8
2005-01-28 22:00:00,232.6,26.68
2005-01-28 23:00:00,224.5,25.48
2005-01-29 00:00:00,215.6,25.32
2005-01-29 01:00:00,209.4,24.92
2005-01-29 02:00:00,137.9,42.36
2005-01-29 03:00:00,133.8,43.32
2005-01-29 04:00:00,204.3,24.04
2005-01-29 05:00:00,132.6,43.24
2005-01-29 06:00:00,144.0,42.84
2005-01-29 07:00:00,225.4,23.48
2005-01-29 08:00:00,233.6,24.16
2005-01-29 09:00:00,230.3,26.56
2005-01-29 10:00:00,162.2,40.08
2005-01-29 11:00:00,153.4,42.68
2005-01-29 12:00:00,175.8,33.6
2005-01-29 13:00:00,160.5,35.08
2005-01-29 14:00:00,129.0,47.08
2005-01-29 15:00:00,124.9,46.92
2005-01-29 16:00:00,129.7,46.24
2005-01-29 17:00:00,146.9,43.72
2005-01-29 18:00:00,179.0,40.16
2005-01-29 19:00:00,191.6,38.32
2005-01-29 20:00:00,195.3,36.12
2005-01-29 21:00:00,182.4,34.12
2005-01-29 22:00:00,195.8,33.76
2005-01-29 23:00:00,191.3,32.92
2005-01-30 00:00:00,158.7,33.88
2005-01-30 01:00:00,149.4,34.32
2005-01-30 02:00:00,144.9,35.08
2005-01-30 03:00:00,142.5,35.6
2005-01-30 04:00:00,141.3,36.48
2005-01-30 05:00:00,142.4,36.92
2005-01-30 06:00:00,145.5,36.72
2005-01-30 07:00:00,152.7,36.12
2005-01-30 08:00:00,164.4,35.24
2005-01-30 09:00:00,180.3,35.2
2005-01-30 10:00:00,187.8,35.84
2005-01-30 11:00:00,181.9,36.56
2005-01-30 12:00:00,174.5,37.48
2005-01-30 13:00:00,172.6,38.44
2005-01-30 14:00:00,169.4,39.4
2005-01-30 15:00:00,167.7,39.96
2005-01-30 16:00:00,169.6,40.36
2005-01-30 17:00:00,175.3,39.4
2005-01-30 18:00:00,187.0,38.36
2005-01-30 19:00:00,196.8,36.6
2005-01-30 20:00:00,199.8,36.16
2005-01-30 21:00:00,199.3,35.68
2005-01-30 22:00:00,194.3,35.12
2005-01-30 23:00:00,185.3,34.72
2005-01-31 00:00:00,173.6,34.96
2005-01-31 01:00:00,166.7,34.64
2005-01-31 02:00:00,164.7,34.12
2005-01-31 03:00:00,165.0,33.84
2005-01-31 04:00:00,166.5,33.0
2005-01-31 05:00:00,172.8,32.76
2005-01-31 06:00:00,187.5,32.56
2005-01-31 07:00:00,214.7,32.08
2005-01-31 08:00:00,214.0,31.84
2005-01-31 09:00:00,196.0,34.08
2005-01-31 10:00:00,182.7,36.44
2005-01-31 11:00:00,169.0,39.04
2005-01-31 12:00:00,156.1,41.56
2005-01-31 13:00:00,144.7,43.28
2005-01-31 14:00:00,135.9,44.36
2005-01-31 15:00:00,129.9,44.68
2005-01-31 16:00:00,131.7,44.32
2005-01-31 17:00:00,145.7,43.28
2005-01-31 18:00:00,172.1,40.4
2005-01-31 19:00:00,196.4,38.48
2005-01-31 20:00:00,199.9,37.04
2005-01-31 21:00:00,199.0,36.4
2005-01-31 22:00:00,191.8,35.32
2005-01-31 23:00:00,178.7,34.24
2005-02-01 00:00:00,166.8,33.6
2005-02-01 01:00:00,160.0,32.8
2005-02-01 02:00:00,159.1,32.52
2005-02-01 03:00:00,160.2,32.08
2005-02-01 04:00:00,162.3,31.68
2005-02-01 05:00:00,168.5,31.48
2005-02-01 06:00:00,180.5,31.64
2005-02-01 07:00:00,201.1,31.72
2005-02-01 08:00:00,199.5,32.16
2005-02-01 09:00:00,190.3,33.52
2005-02-01 10:00:00,176.5,35.92
2005-02-01 11:00:00,164.0,38.76
2005-02-01 12:00:00,153.3,40.8
2005-02-01 13:00:00,142.8,42.92
2005-02-01 14:00:00,137.6,44.2
2005-02-01 15:00:00,134.5,44.8
2005-02-01 16:00:00,137.7,44.92
2005-02-01 17:00:00,148.3,43.72
2005-02-01 18:00:00,168.5,41.28
2005-02-01 19:00:00,189.1,38.92
2005-02-01 20:00:00,192.2,37.28
2005-02-01 21:00:00,192.8,35.28
2005-02-01 22:00:00,191.2,34.16
2005-02-01 23:00:00,180.1,32.96
2005-02-02 00:00:00,169.1,32.04
2005-02-02 01:00:00,165.6,31.24
2005-02-02 02:00:00,166.5,30.72
2005-02-02 03:00:00,169.3,30.24
2005-02-02 04:00:00,172.4,30.04
2005-02-02 05:00:00,179.8,29.76
2005-02-02 06:00:00,193.3,29.0
2005-02-02 07:00:00,216.3,28.92
2005-02-02 08:00:00,212.8,29.88
2005-02-02 09:00:00,192.5,32.92
2005-02-02 10:00:00,168.6,36.36
2005-02-02 11:00:00,151.1,39.52
2005-02-02 12:00:00,137.9,42.04
2005-02-02 13:00:00,125.7,43.56
2005-02-02 14:00:00,119.0,44.36
2005-02-02 15:00:00,112.9,45.32
2005-02-02 16:00:00,115.4,44.64
2005-02-02 17:00:00,130.7,43.48
2005-02-02 18:00:00,154.9,42.04
2005-02-02 19:00:00,180.5,40.56
2005-02-02 20:00:00,185.1,40.32
2005-02-02 21:00:00,184.9,39.56
2005-02-02 22:00:00,182.4,38.92
2005-02-02 23:00:00,170.4,38.52
2005-02-03 00:00:00,157.2,37.52
2005-02-03 01:00:00,151.9,36.72
2005-02-03 02:00:00,151.5,36.08
2005-02-03 03:00:00,151.4,35.76
2005-02-03 04:00:00,151.6,35.52
2005-02-03 05:00:00,156.4,35.44
2005-02-03 06:00:00,169.2,35.0
2005-02-03 07:00:00,194.3,35.04
2005-02-03 08:00:00,194.2,34.72
2005-02-03 09:00:00,178.8,35.24
2005-02-03 10:00:00,171.4,35.92
2005-02-03 11:00:00,167.4,36.72
2005-02-03 12:00:00,163.6,37.6
2005-02-03 13:00:00,159.7,38.16
2005-02-03 14:00:00,159.4,38.6
2005-02-03 15:00:00,161.5,38.56
2005-02-03 16:00:00,166.7,38.4
2005-02-03 17:00:00,177.8,38.08
2005-02-03 18:00:00,193.6,37.04
2005-02-03 19:00:00,207.4,36.4
2005-02-03 20:00:00,206.6,36.0
2005-02-03 21:00:00,202.6,35.92
2005-02-03 22:00:00,191.0,35.96
2005-02-03 23:00:00,175.8,35.6
2005-02-04 00:00:00,162.6,35.32
2005-02-04 01:00:00,156.0,35.44
2005-02-04 02:00:00,154.6,35.4
2005-02-04 03:00:00,155.9,35.36
2005-02-04 04:00:00,158.2,35.2
2005-02-04 05:00:00,164.4,35.4
2005-02-04 06:00:00,177.9,35.0
2005-02-04 07:00:00,204.0,34.56
2005-02-04 08:00:00,205.1,34.84
2005-02-04 09:00:00,192.2,36.68
2005-02-04 10:00:00,180.3,39.56
2005-02-04 11:00:00,168.3,42.44
2005-02-04 12:00:00,160.3,44.0
2005-02-04 13:00:00,153.9,45.4
2005-02-04 14:00:00,147.8,46.32
2005-02-04 15:00:00,145.5,46.6
2005-02-04 16:00:00,150.5,46.8
2005-02-04 17:00:00,158.7,46.4
2005-02-04 18:00:00,171.3,44.96
2005-02-04 19:00:00,184.5,43.52
2005-02-04 20:00:00,183.5,42.2
2005-02-04 21:00:00,180.6,41.76
2005-02-04 22:00:00,175.8,40.92
2005-02-04 23:00:00,168.0,40.28
2005-02-05 00:00:00,157.9,39.52
2005-02-05 01:00:00,150.8,38.84
2005-02-05 02:00:00,148.4,38.32
2005-02-05 03:00:00,148.7,37.92
2005-02-05 04:00:00,149.6,37.52
2005-02-05 05:00:00,152.6,37.04
2005-02-05 06:00:00,158.9,36.44
2005-02-05 07:00:00,168.4,36.36
2005-02-05 08:00:00,177.7,37.28
2005-02-05 09:00:00,180.3,41.52
2005-02-05 10:00:00,172.3,45.64
2005-02-05 11:00:00,160.4,49.52
2005-02-05 12:00:00,147.2,51.76
2005-02-05 13:00:00,134.9,53.8
2005-02-05 14:00:00,124.4,55.24
2005-02-05 15:00:00,117.6,55.96
2005-02-05 16:00:00,115.4,56.0
2005-02-05 17:00:00,118.7,54.12
2005-02-05 18:00:00,132.1,50.32
2005-02-05 19:00:00,153.4,47.16
2005-02-05 20:00:00,159.5,44.64
2005-02-05 21:00:00,162.5,42.6
2005-02-05 22:00:00,164.3,40.6
2005-02-05 23:00:00,161.0,39.84
2005-02-06 00:00:00,154.4,38.28
2005-02-06 01:00:00,148.0,37.84
2005-02-06 02:00:00,145.9,37.04
2005-02-06 03:00:00,146.4,35.8
2005-02-06 04:00:00,148.7,35.04
2005-02-06 05:00:00,152.9,34.2
2005-02-06 06:00:00,158.3,33.56
2005-02-06 07:00:00,167.8,33.48
2005-02-06 08:00:00,179.0,35.84
2005-02-06 09:00:00,181.3,41.24
2005-02-06 10:00:00,166.9,46.8
2005-02-06 11:00:00,144.8,51.12
2005-02-06 12:00:00,125.8,54.28
2005-02-06 13:00:00,116.9,56.8
2005-02-06 14:00:00,110.4,58.6
2005-02-06 15:00:00,106.3,59.12
2005-02-06 16:00:00,104.7,58.44
2005-02-06 17:00:00,106.7,56.12
2005-02-06 18:00:00,121.0,51.72
2005-02-06 19:00:00,140.9,48.44
2005-02-06 20:00:00,145.7,46.64
2005-02-06 21:00:00,151.2,45.76
2005-02-06 22:00:00,150.4,44.6
2005-02-06 23:00:00,146.3,43.4
2005-02-07 00:00:00,137.7,41.6
2005-02-07 01:00:00,130.5,41.88
2005-02-07 02:00:00,128.7,40.32
2005-02-07 03:00:00,129.5,38.72
2005-02-07 04:00:00,132.2,37.92
2005-02-07 05:00:00,138.6,37.08
2005-02-07 06:00:00,152.4,36.6
2005-02-07 07:00:00,178.3,35.32
2005-02-07 08:00:00,178.0,36.04
2005-02-07 09:00:00,162.4,41.04
2005-02-07 10:00:00,148.9,45.04
2005-02-07 11:00:00,135.8,48.96
2005-02-07 12:00:00,123.5,52.72
2005-02-07 13:00:00,111.4,55.52
2005-02-07 14:00:00,103.9,58.04
2005-02-07 15:00:00,98.2,59.48
2005-02-07 16:00:00,96.0,59.48
2005-02-07 17:00:00,102.3,57.48
2005-02-07 18:00:00,118.4,52.68
2005-02-07 19:00:00,146.8,47.8
2005-02-07 20:00:00,157.4,45.4
2005-02-07 21:00:00,161.4,43.92
2005-02-07 22:00:00,159.7,43.28
2005-02-07 23:00:00,149.5,42.96
2005-02-08 00:00:00,138.6,42.08
2005-02-08 01:00:00,132.6,41.28
2005-02-08 02:00:00,131.1,40.92
2005-02-08 03:00:00,130.8,40.6
2005-02-08 04:00:00,133.0,40.32
2005-02-08 05:00:00,138.7,40.24
2005-02-08 06:00:00,152.7,40.48
2005-02-08 07:00:00,177.5,40.52
2005-02-08 08:00:00,178.1,41.0
2005-02-08 09:00:00,161.4,44.92
2005-02-08 10:00:00,143.0,51.04
2005-02-08 11:00:00,122.0,55.92
2005-02-08 12:00:00,108.4,60.8
2005-02-08 13:00:00,99.6,63.64
2005-02-08 14:00:00,94.7,65.4
2005-02-08 15:00:00,90.6,66.48
2005-02-08 16:00:00,89.1,66.04
2005-02-08 17:00:00,92.4,64.0
2005-02-08 18:00:00,103.9,59.0
2005-02-08 19:00:00,127.3,55.6
2005-02-08 20:00:00,132.6,53.72
2005-02-08 21:00:00,132.3,52.32
2005-02-08 22:00:00,130.1,52.0
2005-02-08 23:00:00,120.7,51.64
2005-02-09 00:00:00,109.7,51.88
2005-02-09 01:00:00,101.8,51.4
2005-02-09 02:00:00,98.9,51.4
2005-02-09 03:00:00,97.7,51.28
2005-02-09 04:00:00,97.5,51.08
2005-02-09 05:00:00,101.6,50.6
2005-02-09 06:00:00,113.7,50.52
2005-02-09 07:00:00,138.3,50.64
2005-02-09 08:00:00,138.1,51.28
2005-02-09 09:00:00,125.1,52.72
2005-02-09 10:00:00,117.4,55.72
2005-02-09 11:00:00,109.2,58.2
2005-02-09 12:00:00,103.3,59.12
2005-02-09 13:00:00,97.9,60.68
2005-02-09 14:00:00,94.8,60.68
2005-02-09 15:00:00,93.3,60.6
2005-02-09 16:00:00,95.7,59.8
2005-02-09 17:00:00,104.2,59.12
2005-02-09 18:00:00,117.5,58.2
2005-02-09 19:00:00,131.3,56.88
2005-02-09 20:00:00,129.8,56.12
2005-02-09 21:00:00,127.3,56.16
2005-02-09 22:00:00,121.1,55.96
2005-02-09 23:00:00,109.0,55.52
2005-02-10 00:00:00,95.8,55.52
2005-02-10 01:00:00,87.0,55.0
2005-02-10 02:00:00,83.3,54.8
2005-02-10 03:00:00,82.5,54.0
2005-02-10 04:00:00,83.3,52.72
2005-02-10 05:00:00,87.9,51.16
2005-02-10 06:00:00,100.7,50.36
2005-02-10 07:00:00,126.5,49.4
2005-02-10 08:00:00,130.0,48.92
2005-02-10 09:00:00,119.4,49.24
2005-02-10 10:00:00,112.8,50.0
2005-02-10 11:00:00,106.5,50.48
2005-02-10 12:00:00,102.6,50.44
2005-02-10 13:00:00,100.2,49.64
2005-02-10 14:00:00,100.1,48.96
2005-02-10 15:00:00,103.2,47.64
2005-02-10 16:00:00,111.1,45.92
2005-02-10 17:00:00,125.5,44.36
2005-02-10 18:00:00,146.5,42.0
2005-02-10 19:00:00,170.0,40.48
2005-02-10 20:00:00,176.2,39.8
2005-02-10 21:00:00,178.4,39.04
2005-02-10 22:00:00,174.3,37.88
2005-02-10 23:00:00,165.6,36.8
2005-02-11 00:00:00,157.2,35.84
2005-02-11 01:00:00,152.9,34.48
2005-02-11 02:00:00,154.2,33.04
2005-02-11 03:00:00,157.9,32.32
2005-02-11 04:00:00,161.8,31.48
2005-02-11 05:00:00,169.6,30.52
2005-02-11 06:00:00,184.5,29.96
2005-02-11 07:00:00,212.2,29.4
2005-02-11 08:00:00,210.8,30.4
2005-02-11 09:00:00,188.6,33.12
2005-02-11 10:00:00,174.5,35.88
2005-02-11 11:00:00,160.3,38.48
2005-02-11 12:00:00,146.9,41.08
2005-02-11 13:00:00,135.2,43.08
2005-02-11 14:00:00,126.1,44.12
2005-02-11 15:00:00,120.9,44.76
2005-02-11 16:00:00,120.2,45.04
2005-02-11 17:00:00,127.8,43.8
2005-02-11 18:00:00,144.9,40.6
2005-02-11 19:00:00,172.7,38.4
2005-02-11 20:00:00,179.1,36.44
2005-02-11 21:00:00,181.7,35.76
2005-02-11 22:00:00,180.9,35.56
2005-02-11 23:00:00,175.8,35.0
2005-02-12 00:00:00,169.1,34.12
2005-02-12 01:00:00,162.6,32.36
2005-02-12 02:00:00,160.9,32.2
2005-02-12 03:00:00,161.8,31.76
2005-02-12 04:00:00,164.3,31.2
2005-02-12 05:00:00,168.8,30.68
2005-02-12 06:00:00,175.4,30.32
2005-02-12 07:00:00,184.9,29.96
2005-02-12 08:00:00,191.9,32.88
2005-02-12 09:00:00,187.9,39.0
2005-02-12 10:00:00,172.3,44.92
2005-02-12 11:00:00,155.3,49.04
2005-02-12 12:00:00,141.6,51.64
2005-02-12 13:00:00,128.8,53.6
2005-02-12 14:00:00,118.1,55.0
2005-02-12 15:00:00,109.8,55.84
2005-02-12 16:00:00,106.1,56.16
2005-02-12 17:00:00,107.3,55.6
2005-02-12 18:00:00,118.3,52.4
2005-02-12 19:00:00,140.4,48.44
2005-02-12 20:00:00,145.5,46.24
2005-02-12 21:00:00,148.8,45.2
2005-02-12 22:00:00,148.4,43.4
2005-02-12 23:00:00,144.6,42.56
2005-02-13 00:00:00,137.6,41.24
2005-02-13 01:00:00,130.8,40.16
2005-02-13 02:00:00,129.2,38.6
2005-02-13 03:00:00,131.3,38.0
2005-02-13 04:00:00,134.7,36.72
2005-02-13 05:00:00,139.7,35.12
2005-02-13 06:00:00,147.4,35.08
2005-02-13 07:00:00,158.2,34.64
2005-02-13 08:00:00,170.5,37.12
2005-02-13 09:00:00,169.6,45.52
2005-02-13 10:00:00,152.4,51.84
2005-02-13 11:00:00,129.4,55.84
2005-02-13 12:00:00,112.9,58.04
2005-02-13 13:00:00,105.1,59.16
2005-02-13 14:00:00,100.7,59.48
2005-02-13 15:00:00,98.0,59.12
2005-02-13 16:00:00,96.4,58.08
2005-02-13 17:00:00,100.8,55.8
2005-02-13 18:00:00,112.6,53.28
2005-02-13 19:00:00,130.9,51.68
2005-02-13 20:00:00,137.4,50.68
2005-02-13 21:00:00,138.5,49.36
2005-02-13 22:00:00,134.4,48.52
2005-02-13 23:00:00,125.9,47.84
2005-02-14 00:00:00,116.3,47.16
2005-02-14 01:00:00,108.9,46.64
2005-02-14 02:00:00,106.4,45.92
2005-02-14 03:00:00,106.6,45.68
2005-02-14 04:00:00,107.6,46.0
2005-02-14 05:00:00,113.6,46.04
2005-02-14 06:00:00,126.1,46.2
2005-02-14 07:00:00,150.5,46.32
2005-02-14 08:00:00,149.2,47.04
2005-02-14 09:00:00,137.5,48.56
2005-02-14 10:00:00,129.9,51.24
2005-02-14 11:00:00,123.2,53.04
2005-02-14 12:00:00,117.3,55.16
2005-02-14 13:00:00,113.2,56.36
2005-02-14 14:00:00,110.6,57.0
2005-02-14 15:00:00,108.5,56.8
2005-02-14 16:00:00,110.7,57.16
2005-02-14 17:00:00,117.2,56.6
2005-02-14 18:00:00,126.8,56.44
2005-02-14 19:00:00,137.0,56.04
2005-02-14 20:00:00,134.1,55.28
2005-02-14 21:00:00,128.6,54.68
2005-02-14 22:00:00,121.1,53.72
2005-02-14 23:00:00,108.4,53.0
2005-02-15 00:00:00,96.4,52.04
2005-02-15 01:00:00,88.3,51.04
2005-02-15 02:00:00,86.1,49.64
2005-02-15 03:00:00,86.4,48.84
2005-02-15 04:00:00,89.2,48.12
2005-02-15 05:00:00,95.9,47.44
2005-02-15 06:00:00,110.0,46.32
2005-02-15 07:00:00,136.7,45.44
2005-02-15 08:00:00,139.6,46.08
2005-02-15 09:00:00,121.4,49.12
2005-02-15 10:00:00,108.2,52.28
2005-02-15 11:00:00,98.8,55.88
2005-02-15 12:00:00,92.8,58.92
2005-02-15 13:00:00,89.2,61.04
2005-02-15 14:00:00,86.9,62.24
2005-02-15 15:00:00,85.1,62.64
2005-02-15 16:00:00,84.8,62.92
2005-02-15 17:00:00,89.1,61.32
2005-02-15 18:00:00,98.6,57.56
2005-02-15 19:00:00,120.1,54.08
2005-02-15 20:00:00,124.3,51.76
2005-02-15 21:00:00,123.5,51.28
2005-02-15 22:00:00,120.3,50.88
2005-02-15 23:00:00,109.7,51.04
2005-02-16 00:00:00,98.9,50.4
2005-02-16 01:00:00,92.2,50.28
2005-02-16 02:00:00,90.6,50.4
2005-02-16 03:00:00,91.5,50.56
2005-02-16 04:00:00,92.7,50.68
2005-02-16 05:00:00,98.8,50.96
2005-02-16 06:00:00,111.9,51.52
2005-02-16 07:00:00,137.3,51.88
2005-02-16 08:00:00,136.7,53.04
2005-02-16 09:00:00,120.7,54.96
2005-02-16 10:00:00,110.2,57.52
2005-02-16 11:00:00,103.4,59.48
2005-02-16 12:00:00,98.2,62.28
2005-02-16 13:00:00,92.8,64.36
2005-02-16 14:00:00,87.9,65.36
2005-02-16 15:00:00,85.3,65.6
2005-02-16 16:00:00,85.1,65.24
2005-02-16 17:00:00,90.1,63.68
2005-02-16 18:00:00,99.3,61.16
2005-02-16 19:00:00,118.5,58.28
2005-02-16 20:00:00,120.2,55.64
2005-02-16 21:00:00,117.3,53.96
2005-02-16 22:00:00,114.0,52.36
2005-02-16 23:00:00,106.8,50.88
2005-02-17 00:00:00,97.4,49.12
2005-02-17 01:00:00,92.6,47.32
2005-02-17 02:00:00,92.8,46.08
2005-02-17 03:00:00,95.3,44.64
2005-02-17 04:00:00,99.0,42.92
2005-02-17 05:00:00,106.6,41.72
2005-02-17 06:00:00,123.3,40.64
2005-02-17 07:00:00,153.2,39.8
2005-02-17 08:00:00,155.5,40.72
2005-02-17 09:00:00,136.7,43.2
2005-02-17 10:00:00,122.4,45.8
2005-02-17 11:00:00,112.8,47.56
2005-02-17 12:00:00,106.4,49.48
2005-02-17 13:00:00,102.9,50.0
2005-02-17 14:00:00,102.5,50.8
2005-02-17 15:00:00,102.5,51.2
2005-02-17 16:00:00,101.5,51.08
2005-02-17 17:00:00,107.6,50.08
2005-02-17 18:00:00,124.9,47.32
2005-02-17 19:00:00,155.0,45.12
2005-02-17 20:00:00,163.4,43.24
2005-02-17 21:00:00,165.6,41.44
2005-02-17 22:00:00,162.7,40.16
2005-02-17 23:00:00,154.2,37.28
2005-02-18 00:00:00,145.2,35.04
2005-02-18 01:00:00,142.0,33.76
2005-02-18 02:00:00,144.1,32.44
2005-02-18 03:00:00,148.4,31.8
2005-02-18 04:00:00,153.1,31.24
2005-02-18 05:00:00,161.4,31.64
2005-02-18 06:00:00,175.8,30.64
2005-02-18 07:00:00,200.3,31.12
2005-02-18 08:00:00,196.2,33.16
2005-02-18 09:00:00,172.9,37.04
2005-02-18 10:00:00,158.2,39.48
2005-02-18 11:00:00,145.9,41.48
2005-02-18 12:00:00,139.0,43.28
2005-02-18 13:00:00,131.1,44.48
2005-02-18 14:00:00,124.8,45.56
2005-02-18 15:00:00,120.9,46.04
2005-02-18 16:00:00,120.6,46.52
2005-02-18 17:00:00,127.2,45.52
2005-02-18 18:00:00,144.9,42.44
2005-02-18 19:00:00,173.8,39.28
2005-02-18 20:00:00,181.9,36.56
2005-02-18 21:00:00,185.2,34.8
2005-02-18 22:00:00,186.0,32.52
2005-02-18 23:00:00,182.4,31.48
2005-02-19 00:00:00,176.2,30.64
2005-02-19 01:00:00,171.7,29.72
2005-02-19 02:00:00,170.7,29.28
2005-02-19 03:00:00,172.0,28.68
2005-02-19 04:00:00,174.8,28.44
2005-02-19 05:00:00,178.7,27.76
2005-02-19 06:00:00,184.9,27.4
2005-02-19 07:00:00,194.1,26.28
2005-02-19 08:00:00,202.2,29.6
2005-02-19 09:00:00,193.9,35.6
2005-02-19 10:00:00,176.7,40.16
2005-02-19 11:00:00,157.5,43.52
2005-02-19 12:00:00,141.1,46.08
2005-02-19 13:00:00,128.1,48.0
2005-02-19 14:00:00,118.0,49.6
2005-02-19 15:00:00,110.5,50.56
2005-02-19 16:00:00,108.0,50.32
2005-02-19 17:00:00,111.7,49.52
2005-02-19 18:00:00,126.3,46.64
2005-02-19 19:00:00,154.0,43.8
2005-02-19 20:00:00,165.3,41.92
2005-02-19 21:00:00,169.3,41.24
2005-02-19 22:00:00,169.5,40.6
2005-02-19 23:00:00,165.4,39.92
2005-02-20 00:00:00,157.4,38.48
2005-02-20 01:00:00,150.5,37.64
2005-02-20 02:00:00,147.8,37.92
2005-02-20 03:00:00,148.2,37.64
2005-02-20 04:00:00,149.0,38.32
2005-02-20 05:00:00,149.3,38.92
2005-02-20 06:00:00,151.6,39.0
2005-02-20 07:00:00,156.3,39.12
2005-02-20 08:00:00,167.9,39.96
2005-02-20 09:00:00,180.4,41.56
2005-02-20 10:00:00,174.6,44.24
2005-02-20 11:00:00,156.8,46.56
2005-02-20 12:00:00,141.6,47.92
2005-02-20 13:00:00,137.2,48.96
2005-02-20 14:00:00,134.3,49.28
2005-02-20 15:00:00,132.2,49.6
2005-02-20 16:00:00,131.7,49.32
2005-02-20 17:00:00,135.6,48.6
2005-02-20 18:00:00,141.5,47.0
2005-02-20 19:00:00,154.9,45.88
2005-02-20 20:00:00,157.0,45.48
2005-02-20 21:00:00,154.6,45.4
2005-02-20 22:00:00,147.9,45.12
2005-02-20 23:00:00,136.5,45.12
2005-02-21 00:00:00,125.0,45.16
2005-02-21 01:00:00,116.7,45.68
2005-02-21 02:00:00,112.7,46.16
2005-02-21 03:00:00,110.9,46.72
2005-02-21 04:00:00,110.8,47.4
2005-02-21 05:00:00,114.2,48.0
2005-02-21 06:00:00,123.8,48.56
2005-02-21 07:00:00,143.0,48.68
2005-02-21 08:00:00,141.7,49.84
2005-02-21 09:00:00,130.9,51.44
2005-02-21 10:00:00,124.1,52.84
2005-02-21 11:00:00,117.0,54.0
2005-02-21 12:00:00,112.1,55.0
2005-02-21 13:00:00,108.5,55.76
2005-02-21 14:00:00,105.3,56.52
2005-02-21 15:00:00,102.8,56.96
2005-02-21 16:00:00,102.2,57.08
2005-02-21 17:00:00,106.6,57.08
2005-02-21 18:00:00,114.8,56.28
2005-02-21 19:00:00,131.4,55.44
2005-02-21 20:00:00,131.9,55.36
2005-02-21 21:00:00,126.0,55.0
2005-02-21 22:00:00,118.5,54.4
2005-02-21 23:00:00,105.9,53.76
2005-02-22 00:00:00,94.4,52.72
2005-02-22 01:00:00,86.1,51.2
2005-02-22 02:00:00,84.3,50.04
2005-02-22 03:00:00,85.7,49.32
2005-02-22 04:00:00,88.7,47.48
2005-02-22 05:00:00,95.3,47.24
2005-02-22 06:00:00,109.2,46.56
2005-02-22 07:00:00,134.7,45.92
2005-02-22 08:00:00,135.6,47.32
2005-02-22 09:00:00,125.9,51.0
2005-02-22 10:00:00,120.3,54.52
2005-02-22 11:00:00,116.9,57.4
2005-02-22 12:00:00,112.9,58.04
2005-02-22 13:00:00,107.5,58.48
2005-02-22 14:00:00,104.1,59.04
2005-02-22 15:00:00,101.4,59.6
2005-02-22 16:00:00,102.3,59.68
2005-02-22 17:00:00,108.2,58.76
2005-02-22 18:00:00,120.2,55.84
2005-02-22 19:00:00,145.7,52.96
2005-02-22 20:00:00,155.1,50.84
2005-02-22 21:00:00,155.4,49.24
2005-02-22 22:00:00,151.5,48.4
2005-02-22 23:00:00,139.2,47.84
2005-02-23 00:00:00,126.8,46.68
2005-02-23 01:00:00,118.7,46.04
2005-02-23 02:00:00,115.9,45.88
2005-02-23 03:00:00,114.5,45.28
2005-02-23 04:00:00,114.1,44.6
2005-02-23 05:00:00,118.5,44.92
2005-02-23 06:00:00,130.0,45.12
2005-02-23 07:00:00,154.6,44.96
2005-02-23 08:00:00,155.0,46.32
2005-02-23 09:00:00,140.1,48.6
2005-02-23 10:00:00,127.1,51.72
2005-02-23 11:00:00,116.9,54.6
2005-02-23 12:00:00,109.3,56.56
2005-02-23 13:00:00,100.7,57.96
2005-02-23 14:00:00,95.1,59.2
2005-02-23 15:00:00,92.0,59.6
2005-02-23 16:00:00,91.4,59.16
2005-02-23 17:00:00,98.7,57.8
2005-02-23 18:00:00,112.8,54.32
2005-02-23 19:00:00,142.3,50.76
2005-02-23 20:00:00,151.7,49.44
2005-02-23 21:00:00,155.9,47.64
2005-02-23 22:00:00,153.1,47.0
2005-02-23 23:00:00,144.3,45.96
2005-02-24 00:00:00,133.7,45.68
2005-02-24 01:00:00,126.8,44.84
2005-02-24 02:00:00,126.0,44.64
2005-02-24 03:00:00,125.8,44.36
2005-02-24 04:00:00,126.9,43.6
2005-02-24 05:00:00,130.8,42.84
2005-02-24 06:00:00,143.5,42.2
2005-02-24 07:00:00,168.1,41.6
2005-02-24 08:00:00,167.8,41.68
2005-02-24 09:00:00,160.3,41.52
2005-02-24 10:00:00,158.2,42.04
2005-02-24 11:00:00,155.8,42.0
2005-02-24 12:00:00,154.6,42.32
2005-02-24 13:00:00,150.9,42.28
2005-02-24 14:00:00,147.7,42.44
2005-02-24 15:00:00,146.2,42.48
2005-02-24 16:00:00,148.9,41.84
2005-02-24 17:00:00,157.3,41.44
2005-02-24 18:00:00,166.9,40.56
2005-02-24 19:00:00,180.6,39.76
2005-02-24 20:00:00,181.3,39.4
2005-02-24 21:00:00,176.4,38.84
2005-02-24 22:00:00,168.5,38.16
2005-02-24 23:00:00,158.4,38.12
2005-02-25 00:00:00,147.5,37.52
2005-02-25 01:00:00,141.7,37.04
2005-02-25 02:00:00,142.1,36.48
2005-02-25 03:00:00,143.2,36.12
2005-02-25 04:00:00,146.3,35.24
2005-02-25 05:00:00,153.3,34.36
2005-02-25 06:00:00,167.9,34.16
2005-02-25 07:00:00,192.4,33.84
2005-02-25 08:00:00,194.8,34.28
2005-02-25 09:00:00,185.5,35.92
2005-02-25 10:00:00,177.6,36.92
